title,description,duration,views,genre,upload_date,url,playlist_url
SZA - Snooze (Official Video),"SZA’s New Album “SOS” // Available Everywhere Now!
Listen Here // https://sza.lnk.to/SOS  

A PRETTYBIRD Production
Directed by Bradley J. Calder
Written by SZA and Bradley J. Calder
Featuring Justin Bieber, Benny Blanco, Young Mazino, Woody McClain
Executive Producer Candice Dragonas
Produced by Brendan Garrett & Candice Dragonas
Director of Photography Cory Burmester
Production Designer Tyler Evans
1st Assistant Director Jey Wada
2nd Assistant Director Leland Smith
Edited by Bradley J. Calder
Colored by Dylan Hageman
Beauty by Nazeli Kodjoian at Sunset Edit
Choreography by Fullcourt Cortland, Shahar Binyamini

SPECIAL THANKS TO
Top Dawg Entertainment
Terrence “Punch” Henderson
MeLisa Heath
Jamil Davis
RCA Records
Camille Yorrick
Win Smith
Creative Producers Ava Doorley & Will Noyce
Amber Wilson
Linda Nhem

ADDITIONAL IMAGERY BY
Cass Meyers
William Andrade
Sage Adams

ARTIST GLAM
Wardrobe Stylists Chloe & Chenelle
Hair Stylist Devante Turnbull
Make-Up Artist Deanna Paley
Styling Team Tylo Stewart
Styling Team Ellie Burns
Styling Team Mark Saldana
Styling Team Javier Abarca
Styling Team Jinnah Park
Staff Production Supervisor Mary-Kate Reilly
Production Supervisor Emma Buerklin
Asst. Production Supervisor Xavier Taylor
1st Assistant Camera Bradley Wilder
1st Assistant Camera B-Cam Paul Weidt
2nd Assistant Camera Milana Burdette
Steadicam Renard Cheren
Art Director Brendan Sheley
Art Coordinator Maddie Smurthwaite
Set Decorator Jennifer Lauricella
Leadman Tyler Stein
On-Set Dresser Nikki Bomagat
Hyphenate Adam Kedis
Set Dresser Quill Chase-Daniel
Set Dresser Giles August
Set Dresser Seth Murray
Painter Stacy Watson
Prop Master Dominic Lucero
Prop Assistant Seth Wilder
SPFX Lead Simon White
SPFX Arthur Haynes
Digital Technician Emilio Pousa Rojas
Head Technician Justin Zaro
Lead Crane Operator Robert Warwick Gator
Base Technician Mark Dodd
VTR / Playback Amanda Quesada
Chief Lighting Technician Dimitri Chrisoforidis
Assistant Chief Lighting Technician Louis Weissman
Lighting Technician Louie Cercedez
Lighting Technician Evan Hinds
Lighting Technician Giovanni Silva
Lighting Technician Gordon Hale
Lighting Technician Harry Schroeder
Lighting Technician Dave Wilwayco
Lighting Technician Zane Blanchard
Lighting Technician Luis Sandoval
Lighting Technician Zane Blanchard
Key Grip Matthew Planer
BB Grip Matt Seest
Grip Tony Giordano
Grip Natalie Giordano
Grip Jake Condon
Grip Andrew Small
Grip Connor Colby
Grip Mark Beckerman
Hyphenate 80/399 Erik Covarrubias
Key Makeup Artist Sasha Borax
Location Manager Jason Wisch
Transportation Captain Rick Antonnette
Passenger Van Driver Duke Stevens
Passenger Van Driver Dan Feather
Passenger Van Driver Kevin Barret
Stake Bed Driver Frederick “Frenchy” Dargenton
Motorhome Driver Kenny Gonzalez
Motorhome Driver Brandon Brodecki
Motorhome Driver David Roumbos
399 Wrangler Tatem Forsberg
American Humane Rep Anna Hammond
Craft Services Leslie Paz
Craft Services Sabino Salas Miranda
Craft Services Paloma Aguirre
Medic Jon Schlegel
Production Assistant Robert Main
Production Assistant Joe Vizzini
Production Assistant Beau Clarke
Production Assistant Julia Greene
Production Assistant Austin Barrett
Production Assistant Martin Nazario
Production Assistant Collin Wade
Production Assistant Charnie Dondrea
Production Assistant KG Palmer
Production Assistant Jade Curley
Production Assistant Akil Jackson
Production Assistant TJ Hamouzas
Production Assistant Sophie Smurthwaite
Assistant Production Supervisor Linda Nhem 
Asst Asst. Prod Supervisor Xavier Taylor
Production Assistant Ryan Levy 

TALENT
Nudist Christopher Blanchard
Nudist Donarae Dunwoody
Dancer Joya
Dancer Kazia

Follow SZA: 
https://szasos.com 
http://instagram.com/sza 
http://twitter.com/sza 
http://facebook.com/sza 

#SZA #Snooze #OfficialVideo #SOS #RnB",PT4M41S,45381329,10,2023-08-25T16:00:29Z,https://www.youtube.com/watch?v=LDY_XyxBu8A,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Miley Cyrus - Flowers (Official Video),"Official Video for “Flowers” by Miley Cyrus

Listen to & Download “Flowers” out now: https://mileycyrus.lnk.to/Flowers

Pre-Order “Endless Summer Vacation” available March 10th: https://mileycyrus.lnk.to/EndlessSummerVacation

Director: Jacob Bixenman
Producer: Nathan Scherrer, Fabien Colas, Bryan Younce
DP: Marcell Rev
Editor: Brendan Walter
Prod Co: Freenjoy

Connect with Miley
Site: http://mileycyrus.com
Twitter: https://mileyl.ink/twitter
Instagram: https://mileyl.ink/instagram
TikTok: https://mileyl.ink/tiktok
Facebook: https://mileyl.ink/facebook
Discord: https://discord.com/invite/mileycyrus

Lyrics:
We were good, we were gold
Kinda dream that can’t be sold 
We were right til we weren’t
Built a home and watched it burn 
 
I didn’t wanna leave you 
I didn’t wanna lie
Started to cry but then remembered I
 
I can buy myself flowers 
Write my name in the sand 
Talk to myself for hours 
Say things you don’t understand 
I can take myself dancing
And I can hold my own hand
Yeah I can love me better than you can
 
I can love me better
I can love me better baby
Can love me better
I can love me better baby
 
Paint my nails, cherry red 
Match the roses that you left 
No remorse, no regret
I forgive every word you said 
 
I didn’t wanna wanna leave you 
I didn’t wanna fight 
Started to cry but then remembered I 
 
I can buy myself flowers 
Write my name in the sand 
Talk to myself for hours 
Say things you don’t understand 
I can take myself dancing 
And I can hold my own hand 
Yeah I can love me better than you can 
 
I can love me better
I can love me better baby
Can love me better
I can love me better baby
Can love me better
I can love me better baby
Can love me better
I
 
I didn’t wanna wanna leave you 
I didn’t wanna fight 
Started to cry but then remembered I 
 
I can buy myself flowers 
Write my name in the sand 
Talk to myself for hours 
Say things you don’t understand 
I can take myself dancing 
And I can hold my own hand 
Yeah I can love me better than
Yeah I can love me better than you can
 
Can love me better
I can love me better baby
Can love me better
I can love me better baby
Can love me better
I can love me better baby
Can love me better
I

#MileyCyrus #Flowers #EndlessSummerVacation",PT3M22S,680256384,10,2023-01-13T00:00:09Z,https://www.youtube.com/watch?v=G7KNmW9a75Y,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Bailey Zimmerman - Religiously (Official Music Video),"Bailey Zimmerman - Religiously (Official Music Video)

Listen to RELIGIOUSLY. THE ALBUM. https://baileyzimmerman.lnk.to/religiouslythealbum 

📱 Text me - 618.228.3400 or click the link https://my.community.com/baileyzimmerman

Follow Bailey on Socials!
http://www.tiktok.com/@bailey.zimmerman?
http://facebook.com/baileyzimmermanmusic
http://instagram.com/bailey.zimmerman
http://twitter.com/baileyzimmerman

As a spellbinding storyteller, sharp songwriter, powerhouse performer and history-making, platinum-certified phenomenon, Bailey Zimmerman has personified the American dream from the get-go. And now, with the release of his full-length debut LP, Religiously. The Album. (Warner Music Nashville/Elektra), this young artist with the rasp of a seasoned rocker and the heart of a sensitive songwriter surges to the forefront of 21st century country music and arrives at the cusp of superstardom. The album finds Zimmerman making a statement, amplifying tried-and-true country stories with unapologetic arena rock ambition and electrifying power from every angle. Alongside current single and title track “Religiously,” the album features his Multi-Platinum, debut #1 single, “Fall In Love,” alongside his most recent Multi-Platinum hit, “Rock And A Hard Place,” which spent a whopping six consecutive weeks at the top of Billboard’s Country Airplay Chart in addition to being his first Billboard Hot 100 Top 10 hit to date. Both tracks were also included on his record-shattering debut EP, Leave The Light On, which made history upon release as the biggest streaming country debut of all time and the most-streamed all-genre debut of the year. Quickly closing in on 2 billion streams and counting, Zimmerman closed out 2022 as the year’s only country artist to receive two Platinum certifications from the RIAA and was named Billboard’s #2 Top New Country Artist and #4 Top New Artist Overall. The 2023 ACM Awards New Male Artist of the Year nominee and CMT Music Awards multi-nominee has ignited television audiences with show-stopping performances on Good Morning America, Dick Clark’s New Year’s Rockin’ Eve, Jimmy Kimmel LIVE! and the 58th Academy of Country Music Awards, and incited critical applause from Forbes, Rolling Stone, The New York Times, Los Angeles Times, Billboard and many more. He’s out on the road now with Morgan Wallen as part of his monumental 2023 One Night At A Time Tour, and already selling out football stadiums coast-to-coast including SoFi Stadium in Los Angeles, Wrigley Field in Chicago and Truist Park in Atlanta.

© 2023 Warner Music Nashville LLC / 2023 Elektra Records

#BaileyZimmerman #Religiously #TikTok",PT4M4S,17400875,22,2023-05-15T20:00:07Z,https://www.youtube.com/watch?v=UYCWaK6Sbik,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Tate McRae - greedy (Official Video),"“greedy” Out Now: https://tatemcrae.lnk.to/greedy 
Tate McRae's new album, THINK LATER, is out December 8th. Pre-order and pre-save now! https://tatemcrae.lnk.to/THINKLATER  
The THINK LATER Tour is coming to a city near you. Find tickets here: https://tatemcrae.com  

Follow Tate: 
INSTAGRAM: https://www.instagram.com/tatemcrae/  
TWITTER: https://twitter.com/tatemcrae  
TIKTOK: https://www.tiktok.com/@tatemcrae  
WEBSITE: https://www.tatemcrae.com/ 

Lyrics: 
He said, are you serious
I’ve tried but i can’t figure out
I’ve been next to you all night and still don’t know what you’re about 
You keep talking
But not much coming out your mouth
Can’t you tell that i want you ?” 
I say, yeah

I would want myself 
Baby please believe me
I’ll put you through hell just to know me (ya ya) 
So sure of yourself 
Baby don’t get greedy 
That shit won’t end well
No it won’t end well 

I see you eyeing me down
But you’ll never know much past my name 
Or how i’m running this room around
And that i’m still half your age
Yeah you’re l-l-looking at me like i’m some sweet escape 
Obvious that you want me but i said

I would want myself
Baby please believe me
I’ll put you through hell just to know me yeah yeah 
So sure of yourself
Baby don’t get greedy
That shit won’t end well
No it won’t end well 

He said, “i’m just curious
Is this for real or just an act
Can’t tell if you love or hate me 
Never met someone like that
Drive me so so so crazy
Did you know you got that effect?”
I said, “lemme check”

Yeah
I would want myself
Baby please believe me 
I’ll put you through hell 
Just to know me yeah yeah 
So sure of yourself
Baby don’t get greedy
That shit won’t end well (end well)
No it won’t end well

I would want myself
I would want myself
I would want myself
I would want myself
I would want myself

Credits: 
Production Company - freenjoy
Director - Aerin Moreno
Creative Director - Bradley J. Calder
Executive Producers - Nathan Scherrer
Executive Producer - Tara Sheree
Head of Production - Ben Piety
Producer - Aiden Magarian
Production Supervisor - Paul Young Lee
Production Coordinator - Tommy Gleason
1st AD - Joe Suarez
2nd - AD Danny Jones
DP - Cory Burmester
1st AC - Brad Wilder
2nd AC - Milana Burdette
Loader - Matthew Borek
VTR - Evan Johnson
Steadicam - Chris Loh
Gaffer - Tristan Moffatt
Best Boy Electric - Travis Moffatt
SLT - Ethan Waddell
SLT - Liam Webner
SLT - Eric Gilbert
Board Operator - Zane Blanchard
Key Grip Brendan Riel
Best Boy Grip - Connor Colby
Grip - Logan Alesso
Grip - Kyle Sorvig
Grip - Eric Fowler
Production Designer - Wesley Goodrich
Set Dresser - Cleo Camp
Set Dresser - Carter McNeill
Art Assist - Nico Greyer
Choreographer - Sean Bankhead
Wardrobe Stylist - Joanie Del Santo
Wardrobe Assist - Hannah Murphy
#1 Makeup Artist - Lilly Keys
#1 Hair Stylist - Chad Wood
HMU Dancers - Morgan Andersen
HMU Dancers Assist - Sophia Erickson
AD PA - Beau Bielski
Truck PA - Hank Hartnell
Key PA - Aspen Miller
Set PA - Quincy Cowherd
Set PA - Omer Laval
Set PA - Kaziah Thornton-Tello
Set PA - Anne-Sophie Bine
Editor - Aerin Moreno
Colorist - Matt Osborne @ CO3
Graphics - Eddie Mandell
Photography - Beth Sarah
Short Form - Cynthia Parkhurst
Dancer - Bailey Holt
Dancer - Bernard Bell
Dancer - Alex Mateo
Dancer - Amari Smith
Dancer - Natalie Bebko
Dancer - Tayler Reeff
Commissioner - Sam Houston
Special Thanks - Tanja Rosner

#TateMcRae #greedy #OfficialVideo",PT2M35S,69700013,10,2023-09-15T04:00:09Z,https://www.youtube.com/watch?v=To4SWGZkEPk,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Lil Durk - All My Life ft. J. Cole (Official Video),"Stream “All My Life” ft J. Cole, Out Now:
https://lilDurk.lnk.to/AlmostHealed

Tour On Sale Friday:
http://almost-healed.com/

Follow Lil Durk:
https://LilDurk.lnk.to/instagram
https://LilDurk.lnk.to/twitter
https://LilDurk.lnk.to/tiktok
https://LilDurk.lnk.to/facebook

Listen To Lil Durk:
https://LilDurk.lnk.to/spotify
https://LilDurk.lnk.to/applemusic
https://LilDurk.lnk.to/soundcloud

Shop:
https://otfgear.com/

Directed by Steve Cannon
Executive Produced & Edited by Nolan Riddle
Executive Produced by Peter Jideonwo ""unnecessaryballing""
Produced by Tashi Bhutia
Production Company: Grade A Films

Subscribe: http://bit.ly/Subscribe-to-Durk

#LilDurk #JCole #AllMyLife",PT4M5S,162174592,10,2023-05-12T04:00:08Z,https://www.youtube.com/watch?v=Z4N8lzKNfy4,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Billie Eilish - What Was I Made For? (Official Music Video),"Listen to “What Was I Made For?”, out now: https://BillieEilish.lnk.to/WhatWasIM...

Directed by Billie Eilish

Follow Billie Eilish:
Facebook: https://BillieEilish.lnk.to/Facebook
Instagram: https://BillieEilish.lnk.to/Instagram
Twitter: https://BillieEilish.lnk.to/Twitter
TikTok: https://BillieEilish.lnk.to/TikTok
YouTube:  https://youtube.com/billieeilish  
Email: https://BillieEilish.lnk.to/Subscribe 
Store: https://BillieEilish.lnk.to/Store

Lyrics:
I used to float, now I just fall down
I used to know, but I'm not sure now
What I was made for
What was I made for?

Takin' a drive, I was an ideal
Looked so alive, turns out I'm not real
Just somethin' you paid for
What was I made for?

'Cause I, I
I don't know how to feel
But I wanna try
I don't know how to feel
But someday, I might
Someday, I might

Mm, mm, ah
Mm, mm, mm

When did it end? All the enjoyment
I'm sad again, don't tell my boyfriend
It's not what he's made for
What was I made for?

'Cause I, 'cause I
I don't know how to feel
But I wanna try
I don't know how to feel
But someday, I might
Someday, I might

Think I forgot how to be happy
Somethin' I'm not, but somethin' I can be
Somethin' I wait for
Somethin' I'm made for
Somethin' I'm made for

Music video by Billie Eilish performing What Was I Made For? [From The Motion Picture """"Barbie""""]. © 2023 Darkroom/Interscope Records

http://vevo.ly/KTBAv9",PT4M9S,97719428,10,2023-07-13T14:00:10Z,https://www.youtube.com/watch?v=cW8VLC9nnTo,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
"Metro Boomin, The Weeknd, 21 Savage - Creepin' (Visualizer)","Download/stream ‘Heroes & Villains’ by Metro Boomin now: https://MetroBoomin.lnk.to/HeroesandVillains
 
Connect with Metro Boomin:
https://twitter.com/metroboomin
https://www.instagram.com/metroboomin/
https://www.instagram.com/boominati/
https://www.tiktok.com/@officialmetroboomin
https://www.facebook.com/MetroBoomin/
https://www.boominatiworldwide.com/
 
#MetroBoomin #HeroesAndVillains

Music video by Metro Boomin, The Weeknd, 21 Savage performing Creepin' (Visualizer). © 2022 Boominati Worldwide, LLC, under exclusive license to Republic Records, a division of UMG Recordings, Inc.

http://vevo.ly/qWbRLq",PT3M42S,45614665,10,2022-12-02T05:00:04Z,https://www.youtube.com/watch?v=61ymOWwOwuk,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Taylor Swift ft. Ice Spice - Karma (Official Music Video),"Listen to “Karma (feat. Ice Spice)” by Taylor Swift.

Buy/Download/Stream ‘Midnights (The Til Dawn Edition)’: https://taylor.lnk.to/thetildawnedition

Get tickets to Taylor Swift | The Eras Tour concert film in theaters October 13: http://taylor.lnk.to/TSTheErasTourFilm

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe
►Shop Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift Online:
TikTok: http://tiktok.com/@taylorswift
Instagram: http://instagram.com/taylorswift
Twitter: http://twitter.com/taylorswift13
Snapchat: http://snapchat.com/add/taylorswift
Facebook: http://facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
TikTok: http://tiktok.com/@taylornation
Instagram: http://instagram.com/taylornation
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com

Director: Taylor Swift
Director of Photography: Jess Hall ASC, BSC
Producer: Jil Hardin
Editor: Chancler Haynes
Production Design: Ethan Tobman & Parliament
1st AD: Anthony Dimino
Visual Effects: Parliament
Production Companies: Source Pictures & Taylor Swift Productions

#TaylorSwift #IceSpice #Karma #TSMidnights

Music video by Taylor Swift performing Karma. © 2023 Taylor Swift",PT3M26S,50119148,10,2023-05-27T04:00:08Z,https://www.youtube.com/watch?v=XzOvgu3GPwY,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Olivia Rodrigo - bad idea right? (Official Video),"Listen to bad idea right? out now: https://OliviaRodrigo.lnk.to/badidearight
 
Store: https://OliviaRodrigo.lnk.to/store
 
Follow Olivia Rodrigo:
Instagram: https://instagram.com/oliviarodrigo
Twitter: https://twitter.com/Olivia_Rodrigo
Facebook: https://www.facebook.com/OliviaRodrig...
YouTube:  https://www.youtube.com/channel/UCy3zgWom-5AGypGX_FVTKpg
TikTok: https://tiktok.com/@livbedumb
Discord: https://discord.gg/livieshq
 
Presave GUTS: https://OliviaRodrigo.lnk.to/GUTS
 
Lyrics
haven’t heard from you in a couple of months but i’m out right now and i’m all fucked up
and you’re calling my phone
you’re all alone
and i’m sensing some undertones

and i’m right here 
with all my friends
but you’re sending me your new address 
and i know we’re done i know we’re through
but god when i look at you
 
my brain goes ahhhh can’t hear my thoughts
(i can not hear my thoughts) like blah blah blah
(blah blah blah blah blah blah) should probably not
(i should probably probably not i should probably probably not) 

seeing you tonight
it’s a bad idea right? 
seeing you tonight it’s a bad idea right? 
seeing you tonight it’s a bad idea right? 
seeing you tonight fuck it, it’s fine

yes i know that he’s my ex
but can’t two people reconnect 
i only see him as a friend
the biggest lie i ever said
oh yes i know that he’s my ex but can’t two people reconnect 
i only see him as a friend
i just tripped and fell into his bed
 
now i’m getting in the car wrecking all my plans i know i should stop
but i can’t
and i told my friends i was asleep
but i never said where or in whose sheets
 
and i pull up to your place on the second floor and you’re standing smiling at the door
and i’m sure i’ve seen much hotter men 
but i really can’t remember when
 
my brain goes ahhhh can’t hear my thoughts
(i can not hear my thoughts) like blah blah blah
(blah blah blah blah blah blah) should probably not
(i should probably probably not i should probably probably not) 

seeing you tonight
it’s a bad idea right? 
seeing you tonight 
it’s a bad idea right? 
seeing you tonight 
it’s a bad idea right? 
seeing you tonight 
fuck it, its fine

yes i know that he’s my ex
but can’t two people reconnect 
i only see him as a friend
the biggest lie i ever said
oh yes i know that he’s my ex but can’t two people reconnect 
i only see him as a friend
i just tripped and fell into his bed
 
oh yes i know that he’s my ex can’t two people reconnect 
the biggest lie i ever said
i just tripped and fell into his bed 
my brain goes ahhh
can’t hear my thoughts 
the biggest lie i ever said 
my brain goes ahhh 
can’t hear my thoughts
i just tripped and fell into his bed

Credits 
Directed by Petra Collins (IG: @petrafcollins)

Music video by Olivia Rodrigo performing bad idea right?. © 2023 Olivia Rodrigo, under exclusive license to Geffen Records

http://vevo.ly/CT64XH",PT3M11S,29729604,10,2023-08-11T04:00:10Z,https://www.youtube.com/watch?v=Dj9qJsJTsjQ,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Drake - Another Late Night ft. Lil Yachty (Directed by Cole Bennett),"Lyrical Lemonade Presents:
Drake - Another Late Night (feat. Lil Yachty) [Official Music Video]

WE SHOT THIS IN 2 HOURS IN MAPLE RIDGE CANADA 

Directed and Edited by Cole Bennett
Song Produced by: Lil Yachty & Child Boy
Lead Girl: Pisceus
Executive Producer: Jake Millan 
Head of Production: Krista Worby
Director of Photography: Cole Graham 
3D Animation: Reduciano, aid6n.edits & Rick Lancaster
VFX by Scissor Films
Color Grade: Loren White
Production Designer: Brendan Megannety
Video Coordinator + Honorary OVO Member: Zack Bia

Steadicam: Ian Clevine
1st AC: Shaun Stander
2nd AC: Kyla Smith
DIT: Patrick Tittmar
Gaffer: Matt Barie
BB Electric: Ryan Nelms
Key Grip: Matt Bonin 
Best Boy Grip: Trevor Murphy
Props: Tosh Heath and Toby Reid

Picture Car: Alex Choi
Production Manager/Locations: Robin Macdonald 
Production Coordinator: Jaron Flynn
Production Assistant: Daryl Jue
Production Assistant: Sarah Marcoe
Production Assistant: Olivia Wolfman 
Crane: Mile End Media
Balloon Light: Novo Lighting 
Camera: Panavision Canada
Wolves and Handlers: Action Animals Vancouver 

--

Official Channel of Lyrical Lemonade 

Subscribe for updates on music videos, interviews, performance videos, etc.

Lyrical Lemonade's Spotify Playlist:
https://open.spotify.com/user/gh3vdz775oy18ah1wp9ucxsj5/playlist/5UuPeWDR2I8a8pORvW9vmr

Lyrical Lemonade Socials:

http://www.twitter.com/lyricalemonade
http://www.instagram.com/lyricalemonade
http://www.facebook.com/lyricalemonade
http://www.lyricallemonade.com


Cole Bennett Socials:

http://www.twitter.com/_colebennett_
http://www.instagram.com/colebennett

LENNY ~ a hidden character representing happiness & good energy
http://instagram.com/lenny",PT3M9S,8901751,24,2023-10-07T01:50:10Z,https://www.youtube.com/watch?v=DGVjmJpCRUg,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
"Jelly Roll - ""NEED A FAVOR"" (Official Music Video)","My new album WHITSITT CHAPEL is out now! 

Download/Stream: https://ffm.to/whitsittchapel

Backroad Baptism Tour 2023 on sale now! 
Tickets @ https://ffm.to/jellyrolltourdates

Merch Store: https://jellyroll615.com/

Download/Stream:  https://jellyroll.lnk.to/NEEDAFAVORID
 
Jelly Roll Socials: 
Website - https://jellyroll615.com/
Instagram - http://instagram.com/jellyroll615 
Facebook - https://www.facebook.com/TheRealJellyRoll
Twitter - http://twitter.com/jellyroll615
TikTok - https://www.tiktok.com/@officialjellyroll

SUBSCRIBE - http://smarturl.it/SubscribeJellyRoll

LYRICS:
I only talk to God when I need a favor
and I only pray when I ain't got a prayer
So who the hell am I, who the hell am I to expect a savior (Oh oh)
if I only talk to God when I need a favor
God I need a favor

I know amazing grace, but I ain't been livin them words
Swear I spend most Sundays drunk off my ass than I have at church
Hard cover King James been only saving dust on the nightstand
And I don’t know what to say by the time I fold my hands

I only talk to God when I need a favor
and I only pray when I ain't got a prayer
So who the hell am I, who the hell am I to expect a savior (Oh oh)
if I only talk to God when I need a favor
God I need a favor

Amen…Amen

I owe you more than one, and beggars can't be choosers
But I'll pay for all I’ve done just please don't let me lose her

I only talk to God when I need a favor
and I only pray when I ain't got a prayer
So who the hell am I, who the hell am I to expect a savior (Oh oh)
if I only talk to God when I need a favor
God I need a favor

Amen…Amen…Amen…Amen

Hanging in there, just barely 
throwin’ up prayers, like hail mary's
If he's still there, lord spare me
Oh my God, oh my God – hail mary

Hanging in there, just barely 
throwin’ up prayers, like hail mary's
If he's still there, lord spare me
Oh my God, oh my God – hail mary

I only talk to God when I need a favor
and I only pray when I ain't got a prayer
So tell me who the hell am I, to expect a savior 
when I only talk to God when I need a favor
God I need a favor

Amen
God I need a favor (whoa oh)
Amen

#JellyRoll #NEEDAFAVOR #WHITSITTCHAPEL",PT3M13S,42611242,10,2023-01-14T00:00:08Z,https://www.youtube.com/watch?v=P1nRboaLTzU,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Taylor Swift - Anti-Hero (Official Music Video),"Official music video for “Anti-Hero” by Taylor Swift from the album ‘Midnights’.

Buy/Download/Stream ‘Midnights’: https://taylor.lnk.to/taylorswiftmidnights 

Get tickets to Taylor Swift | The Eras Tour concert film in theaters October 13: http://taylor.lnk.to/TSTheErasTourFilm

►Join the #TSAntiHeroChallenge: https://yt.be/TSAntiHero 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Shop Merch: http://taylorswift.lnk.to/store

►Follow Taylor Swift Online:
TikTok: http://tiktok.com/@taylorswift
Instagram: http://instagram.com/taylorswift  
Twitter: http://twitter.com/taylorswift13  
Snapchat: http://snapchat.com/add/taylorswift
Facebook: http://facebook.com/taylorswift  
Tumblr: http://taylorswift.tumblr.com  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online
TikTok: http://tiktok.com/@taylornation
Instagram: http://instagram.com/taylornation  
Twitter: http://twitter.com/taylornation13
Tumblr: http://taylornation.tumblr.com  

0:00 I’m the problem, it’s me
00:47 Join the #TSAntiHeroChallenge on YouTube Shorts
01:02 And share your anti-heroic traits

►Lyrics:
Written by Taylor Swift and Jack Antonoff

I have this thing where I get older but just never wiser
Midnights become my afternoons
When my depression works the graveyard shift
All of the people I’ve ghosted stand there in the room
I should not be left to my own devices, they come with prices and vices, I end up in crisis
Tale as old as time
I wake up screaming from dreaming one day I’ll watch as you’re leaving ‘cause you got tired of my scheming - for the last time

It’s me
Hi
I’m the problem, it’s me
At teatime
Everybody agrees
I’ll stare directly at the sun but never in the mirror
It must be exhausting always rooting for the anti-hero

Sometimes I feel like everybody is a sexy baby
And I’m a monster on the hill
Too big to hang out
Slowly lurching toward your favorite city
Pierced through the heart but never killed
Did you hear my covert narcissism I disguise as altruism like some kind of congressman 
Tale as old as time
I wake up screaming from dreaming 
one day I’ll watch as you’re leaving and life will lose all its meaning - for the last time 

It’s me
Hi
I’m the problem, it’s me
At teatime
Everybody agrees
I’ll stare directly at the sun but never in the mirror
It must be exhausting always rooting for the anti-hero

I have this dream my daughter-in-law kills me for the money
She thinks I left them in the will
The family gathers ‘round and reads it
And then someone screams out
“She’s laughing up at us from hell!”

It’s me
Hi
I’m the problem, it’s me

It’s me
Hi
I’m the problem, it’s me

It’s me
Hi

Everybody agrees
Everybody agrees

It’s me
Hi
I’m the problem, it’s me
At teatime
Everybody agrees
I’ll stare directly at the sun but never in the mirror
It must be exhausting always rooting for the anti-hero

Director: Taylor Swift
Director of Photography: Rina Yang
Producer: Sara D'Alessio
Editor: Chancler Haynes
Production Designer: Ethan Tobman
1st AD: Anthony Dimino
Visual Effects: Parliament
Production Companies: Taylor Swift Productions & Revolution Pictures

#taylorswift #midnights #antihero 

Music video by Taylor Swift performing Anti-Hero. © 2022 Taylor Swift",PT5M10S,182348168,10,2022-10-21T12:00:06Z,https://www.youtube.com/watch?v=b1kbLwvqugk,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
